id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q26869636,monarch of Antigua and Barbuda,Q781,Q781,,,,,,,
Q602280,Governor-General of Antigua and Barbuda,Q781,Q781,,,1981-11-01,,,,Governor-General of Antigua and Barbuda
Q20682527,Prime Minister of Antigua and Barbuda,Q781,Q781,,Q1053406,1981-11-01,,,,Prime Minister of Antigua and Barbuda
Q108319005,Deputy Prime Minister,Q781,Q781,,,,,,,
Q108319020,"Minister of Agriculture, Lands, Fisheries and Barbuda Affairs",Q781,Q781,,,,,,,
Q108318962,"Minister of Education, Science and Technology",Q781,Q781,,,,,,,
Q108319000,Minister of Finance,Q781,Q781,,,,,,,
Q19901415,Minister of Foreign Affairs,Q781,Q781,,,,,,,Minister of Foreign Affairs (Antigua and Barbuda)
Q108320024,"Minister for Housing, Lands and Urban Renewal",Q781,Q781,,,,,,,
Q108318938,"Minister of Information, Broadcasting, Telecommunications and Information Technology",Q781,Q781,,,,,,,
Q108318976,Minister of Investment and Trade,Q781,Q781,,,,,,,
Q108319047,"Minister of Legal Affairs, Public Safety, and Labour",Q781,Q781,,,,,,,
Q108319012,"Minister of Public Utilities, Civil Aviation, Transportation",Q781,Q781,,,,,,,
Q108318945,Minister of Social Transformation and Human Resource Development,Q781,Q781,,,,,,,
Q108320029,"Minister of Sports, Culture, National Festivals and the Arts",Q781,Q781,,,,,,,
Q108318941,Minister of Tourism and Economic Development,Q781,Q781,,,,,,,
Q108319070,Minister of Works,Q781,Q781,,,,,,,
Q108319046,Attorney General,Q781,Q781,,,,,,,
Q6597923,Speaker of the House of Representatives of Antigua and Barbuda,,,,,,,,,Speaker of the House of Representatives of Antigua and Barbuda
Q16155842,President of the Senate of Antigua and Barbuda,,,,,,,,,President of the Senate of Antigua and Barbuda
