ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q31841345,1st Browne Cabinet,2014-06-13,11,,,2018-03-01,10,,,,,Q108317656,2nd Browne Cabinet,,,,
,Q108317656,2nd Browne Cabinet,2018-03-22,11,,,,,,,Q31841345,1st Browne Cabinet,,,,,,
